1 2 3
15 2 23
16 1 6
20 1 1
12 1 10
3 2 18
1 2 11
9 2 9
1 1 1
4 1 1
18 1 8
24 1 15
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
1 4 1
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
29 2 20
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
29 2 29
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/491.cpp'

1 2 3
2 2 1
12 1 1
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
18 1 22
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
8 2 8
8 2 13
13 2 22
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/501.cpp'

1 2 3
2 2 1
12 1 1
6 1 1
1 1 1
20 1 2
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
14 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
4 1 14
16 1 6
20 1 1
12 1 10
3 2 18
1 2 11
9 2 9
4 1 1
6 1 12
24 1 15
13 2 19
15 2 16
8 1 4
19 1 17
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
4 1 10
8 2 8
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
9 1 6
24 1 23
18 1 24
17 2 18
26 1 20
18 1 19
1 2 14
17 1 14
2 1 1
? 1 b'CppProgramData/8/508.cpp'

1 2 3
2 2 1
12 1 1
19 2 22
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
12 2 11
8 2 20
17 1 15
3 2 18
14 2 15
13 1 6
20 1 3
14 1 6
15 2 23
13 2 24
17 1 16
18 1 22
4 1 2
24 1 23
4 1 14
11 2 12
16 1 6
20 1 1
12 1 10
18 1 6
6 1 18
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
1 5 1
8 2 13
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
9 1 6
23 1 18
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
1 2 14
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/515.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
4 1 10
5 2 11
8 2 8
8 2 13
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/520.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
11 2 12
6 1 1
1 1 1
20 1 2
22 1 6
19 2 22
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
18 1 22
4 1 2
24 1 23
1 5 1
16 1 6
20 1 1
12 1 10
3 2 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
8 2 8
8 2 13
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
23 1 18
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/525.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
11 2 12
6 1 1
1 1 1
20 1 2
22 1 6
19 2 22
1 2 14
8 1 32
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
1 2 10
15 2 23
17 1 16
18 1 22
4 1 2
23 1 18
4 1 14
1 5 1
16 1 6
18 1 13
12 1 10
17 2 18
1 2 32
3 2 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
15 2 16
8 2 19
13 2 13
8 1 4
4 2 32
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
11 2 11
5 2 11
8 2 8
8 2 13
20 2 20
19 2 19
6 1 11
20 1 18
15 1 6
21 2 21
6 1 5
10 1 9
19 1 18
4 2 4
20 1 1
14 1 6
24 1 23
18 1 24
32 2 4
6 1 12
26 1 20
18 1 19
2 1 32
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/538.cpp'

1 2 3
2 2 1
12 1 1
13 2 13
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
1 2 14
8 1 32
8 2 20
17 1 15
14 2 15
13 1 6
13 2 19
20 1 3
14 1 6
1 2 10
15 2 23
13 2 8
4 1 1
17 1 16
1 1 7
4 1 2
23 1 18
4 1 14
1 5 1
24 2 13
16 1 6
20 1 1
12 1 10
17 2 18
8 2 8
1 2 32
1 2 11
9 2 9
1 4 1
27 1 18
6 1 12
24 1 15
18 1 27
15 2 16
13 2 24
15 2 18
8 2 19
8 1 4
4 2 32
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
18 1 22
11 2 11
5 2 11
27 1 15
8 2 13
13 2 22
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
21 2 21
6 1 5
10 1 9
19 1 18
4 2 4
3 2 18
9 1 6
24 1 23
18 1 24
32 2 4
18 1 8
26 1 20
18 1 19
8 2 27
2 1 1
3 1 21
17 1 14
2 1 32
? 1 b'CppProgramData/8/545.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
18 1 22
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
24 1 15
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
8 2 8
8 2 13
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/552.cpp'

1 2 3
24 1 23
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
1 2 14
8 1 32
17 1 15
3 2 18
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
16 1 11
17 1 16
18 1 22
4 1 2
20 1 1
4 1 14
11 2 6
16 1 6
18 1 13
12 1 10
13 2 8
18 1 6
1 2 32
6 1 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
6 2 11
8 1 4
4 2 32
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
11 2 11
8 2 8
8 2 13
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
17 2 18
1 2 10
14 1 6
23 1 18
18 1 24
32 2 4
6 1 12
26 1 20
18 1 19
2 1 32
19 2 24
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/563.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
13 2 13
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
14 1 6
1 2 10
15 2 23
17 1 16
18 1 22
4 1 2
18 1 13
1 5 1
16 1 6
20 1 1
12 1 10
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
23 1 18
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
5 2 11
8 2 13
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
15 1 6
21 2 21
6 1 5
10 1 9
19 1 18
4 2 4
3 2 18
9 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/569.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
3 2 18
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
14 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
4 1 14
16 1 6
20 1 1
12 1 10
18 1 6
6 1 18
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
24 1 15
13 2 19
15 2 16
8 1 4
19 1 17
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
4 1 10
8 2 8
8 2 13
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
9 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
1 2 14
17 1 14
2 1 1
? 1 b'CppProgramData/8/573.cpp'

1 2 3
2 2 1
12 1 1
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
13 2 24
17 1 16
18 1 22
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
19 2 19
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
8 2 8
8 2 13
13 2 22
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
17 1 14
2 1 1
? 1 b'CppProgramData/8/578.cpp'

1 2 3
11 2 1
25 1 18
2 2 1
12 1 1
1 5 1
6 1 1
1 1 1
20 1 2
11 2 6
4 2 4
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
24 1 15
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
24 1 25
7 1 6
6 2 11
4 1 10
8 2 8
8 2 13
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
14 1 11
10 1 9
19 1 18
6 1 5
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
23 2 25
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/584.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
4 1 10
5 2 11
8 2 8
8 2 13
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/591.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
18 1 22
4 1 2
24 1 23
16 1 6
20 1 1
12 1 10
3 2 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
8 2 8
8 2 13
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
23 1 18
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/595.cpp'

1 2 3
11 2 1
25 1 18
2 2 1
12 1 1
6 1 1
1 1 1
20 1 2
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 11
9 2 9
4 1 1
18 1 8
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
11 2 11
11 2 5
1 2 7
24 1 25
7 1 6
19 2 19
5 2 11
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
23 2 25
17 1 14
2 1 1
? 1 b'CppProgramData/8/60.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
13 2 13
6 1 1
1 1 1
20 1 2
17 1 15
14 2 15
13 1 6
20 1 3
14 1 6
1 2 10
15 2 23
17 1 16
1 1 7
4 1 2
18 1 13
1 5 1
16 1 6
20 1 1
12 1 10
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
23 1 18
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
8 2 8
8 2 13
20 2 20
6 1 11
20 1 18
15 1 6
21 2 21
6 1 5
10 1 9
19 1 18
4 2 4
3 2 18
9 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/608.cpp'

1 2 3
11 2 6
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
17 1 15
3 2 18
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
16 1 11
17 1 16
18 1 22
4 1 2
23 1 18
4 1 14
16 1 6
20 1 1
12 1 10
18 1 6
6 1 18
1 2 1
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
24 1 15
13 2 19
21 2 21
15 2 16
8 2 19
6 2 11
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
4 1 10
5 2 11
8 2 8
8 2 13
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
1 2 14
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/619.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
13 2 13
6 1 1
1 1 1
20 1 2
17 1 15
14 2 15
13 1 6
20 1 3
14 1 6
1 2 10
15 2 23
17 1 16
1 1 7
4 1 2
18 1 13
1 5 1
16 1 6
20 1 1
12 1 10
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
23 1 18
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
8 2 13
20 2 20
6 1 11
20 1 18
15 1 6
21 2 21
6 1 5
10 1 9
19 1 18
4 2 4
3 2 18
9 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/624.cpp'

1 2 3
4 2 4
2 2 1
12 1 1
19 2 13
13 2 13
6 1 1
1 1 1
20 1 2
26 1 8
31 1 25
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
14 1 6
1 2 10
6 1 31
17 1 16
1 1 7
4 1 2
23 1 18
1 5 1
15 2 23
16 1 6
20 1 1
12 1 10
1 2 32
3 2 18
1 2 11
25 1 6
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
5 2 11
8 2 13
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
23 2 25
31 1 23
21 2 21
9 2 9
23 1 6
10 1 9
19 1 18
6 1 5
31 1 15
9 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
2 1 1
3 1 21
17 1 14
2 1 32
? 1 b'CppProgramData/8/628.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
18 1 22
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
15 2 16
8 1 4
19 1 17
19 2 19
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
8 2 13
13 2 22
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
17 1 14
2 1 1
? 1 b'CppProgramData/8/637.cpp'

1 2 3
2 2 1
12 1 1
1 5 1
6 1 1
1 1 1
20 1 2
23 1 6
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
1 2 10
6 1 31
17 1 16
1 1 7
4 1 2
23 1 18
15 2 23
16 1 6
20 1 1
12 1 10
17 2 18
1 2 32
3 2 18
8 1 32
1 2 11
25 1 6
1 4 1
4 1 1
6 1 12
24 1 15
21 2 21
15 2 16
8 2 19
4 2 32
8 1 4
31 1 25
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
4 1 10
11 2 11
5 2 11
8 2 8
8 2 13
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
23 2 25
31 1 23
13 2 13
9 2 9
6 1 5
10 1 9
19 1 18
4 2 4
31 1 15
14 1 6
24 1 23
18 1 24
32 2 4
18 1 8
26 1 20
18 1 19
1 2 1
2 1 32
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/647.cpp'

1 2 3
11 2 1
25 1 18
2 2 1
12 1 1
19 2 13
13 2 13
6 1 1
1 1 1
20 1 2
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
4 1 14
1 5 1
16 1 6
20 1 1
12 1 10
13 2 8
3 2 18
1 2 11
9 2 9
1 4 1
4 1 1
18 1 8
24 1 15
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
24 1 25
7 1 6
19 2 19
11 2 11
5 2 11
8 2 8
8 2 13
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
23 2 25
21 2 21
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
1 2 14
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/659.cpp'

1 2 3
2 2 1
12 1 1
1 5 1
6 1 1
26 1 29
20 1 2
22 1 6
26 1 8
29 1 2
29 1 3
17 1 15
14 2 15
13 1 6
20 1 3
29 1 1
13 2 24
17 1 16
18 1 22
4 1 2
23 1 18
8 2 29
15 2 23
16 1 6
20 1 1
12 1 10
1 2 11
1 1 1
4 1 1
18 1 8
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
19 2 19
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
8 2 8
8 2 13
13 2 22
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
3 2 18
19 1 18
4 2 4
29 2 20
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
29 2 29
17 1 14
2 1 1
? 1 b'CppProgramData/8/663.cpp'

1 2 3
2 2 1
12 1 1
14 1 4
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
4 1 14
16 1 6
20 1 1
12 1 10
13 2 8
1 2 11
9 2 9
4 1 1
6 1 12
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
18 1 22
13 2 13
5 2 11
8 2 8
8 2 13
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
21 2 21
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
1 2 14
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/671.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
14 1 6
15 2 23
13 2 24
17 1 16
1 1 7
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
13 2 8
3 2 18
1 2 11
9 2 9
4 1 1
6 1 12
24 1 15
15 2 16
8 2 19
8 1 4
19 1 17
19 2 19
11 2 5
1 2 7
11 2 1
7 1 6
18 1 22
8 2 8
13 2 22
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
9 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
17 1 14
2 1 1
? 1 b'CppProgramData/8/674.cpp'

1 2 3
2 2 1
12 1 1
14 1 4
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
18 1 30
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
1 2 10
15 2 23
13 2 24
17 1 16
18 1 22
4 1 2
23 1 18
4 1 14
1 5 1
24 2 13
16 1 6
20 1 1
12 1 10
1 2 11
4 1 1
6 1 12
24 1 15
13 2 19
15 2 16
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
8 2 8
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
3 2 18
14 1 6
24 1 23
18 1 24
17 2 18
26 1 20
18 1 19
1 2 14
3 1 21
17 1 14
2 1 1
? 1 b'CppProgramData/8/683.cpp'

1 2 3
2 2 1
19 2 13
19 2 22
6 1 1
1 1 1
20 1 2
22 1 6
17 1 15
14 2 15
13 1 6
20 1 3
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
4 1 14
1 5 1
16 1 6
20 1 1
18 1 6
6 1 18
1 2 11
1 4 1
4 1 1
18 1 8
24 1 15
13 2 19
15 2 16
8 1 4
19 1 17
19 2 19
11 2 5
1 2 7
11 2 1
7 1 6
18 1 22
5 2 11
8 2 13
6 1 11
20 1 18
18 1 13
15 1 6
7 2 7
13 2 13
6 1 5
19 1 18
4 2 4
3 2 18
14 1 6
24 1 23
18 1 24
17 2 18
26 1 20
18 1 19
1 2 14
17 1 14
2 1 1
? 1 b'CppProgramData/8/692.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
6 1 1
1 1 1
20 1 2
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
16 1 6
20 1 1
12 1 10
3 2 18
1 2 11
9 2 9
4 1 1
18 1 8
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
11 2 5
1 2 7
11 2 1
7 1 6
19 2 19
8 2 13
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
10 1 9
19 1 18
4 2 4
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
17 1 14
2 1 1
? 1 b'CppProgramData/8/70.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
14 1 4
6 1 1
1 1 1
20 1 2
22 1 6
26 1 8
8 2 20
17 1 15
14 2 15
13 1 6
20 1 3
1 2 10
15 2 23
17 1 16
1 1 7
4 1 2
23 1 18
4 1 14
1 5 1
16 1 6
20 1 1
12 1 10
18 1 6
6 1 18
1 2 11
1 4 1
4 1 1
6 1 12
24 1 15
13 2 19
15 2 16
8 1 4
19 1 17
19 2 19
11 2 5
1 2 7
11 2 1
7 1 6
18 1 22
5 2 11
8 2 8
8 2 13
13 2 22
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
19 1 18
4 2 4
3 2 18
14 1 6
24 1 23
18 1 24
17 2 18
18 1 8
26 1 20
18 1 19
1 2 14
17 1 14
2 1 1
? 1 b'CppProgramData/8/705.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
1 5 1
6 1 1
26 1 29
20 1 2
22 1 6
26 1 8
29 1 2
29 1 3
17 1 15
14 2 15
13 1 6
20 1 3
29 1 1
17 1 16
1 1 7
4 1 2
23 1 18
8 2 29
15 2 23
16 1 6
20 1 1
12 1 10
1 2 11
1 1 1
4 1 1
18 1 8
24 1 15
15 2 16
8 2 19
8 1 4
19 1 17
19 2 19
11 2 5
1 2 7
11 2 1
7 1 6
18 1 22
5 2 11
8 2 8
13 2 22
1 4 1
20 2 20
6 1 11
20 1 18
18 1 13
15 1 6
13 2 13
6 1 5
3 2 18
19 1 18
4 2 4
29 2 20
1 2 10
14 1 6
24 1 23
18 1 24
17 2 18
6 1 12
26 1 20
18 1 19
29 2 29
17 1 14
2 1 1
? 1 b'CppProgramData/8/710.cpp'

1 2 3
2 2 1
12 1 1
19 2 13
13 2 13
6 1 1
1 1 1
20 1 2
22 1 6
17 1 15
14 2 15
13 1 6
20 1 3
9 1 6
1 2 10
15 2 23
17 1 16
18 1 22
4 1 2
23 1 18
4 1 14
1 5 1
16 1 6
20 1 1
12 1 10
1 2 11
9 2 9
1 4 1
4 1 1
6 1 12
24 1 15
13 2 19
15 2 16
8 2 19
8 1 4
19 1 17
21 1 4
11 2 5
1 2 7
11 2 1
7 1 6
1 1 7
8 2 8
8 2 13
13 2 22
20 2 20
19 2 19
6 1 11
20 1 18
18 1 13
15 1 6
21 2 21
6 1 5
10 1 9
